Active;FirstName;LastName;GenderAsString;CantonName;CantonAbbreviation;CouncilName;ParlGroupName;ParlGroupAbbreviation;PartyName;PartyAbbreviation;MaritalStatusText;BirthPlace_City;BirthPlace_Canton;Mandates;DateJoining;DateLeaving;Citizenship;DateOfBirth;DateOfDeath
FAUX;Ernst;Bircher;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;04/12/1967;30/11/1975;Küttigen (AG);30/03/1910;11/12/1982
FAUX;Martin;Birmann;m;Bâle-Campagne;BL;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/12/1869;19/08/1890;Bâle (BS),Rünenberg (BL);26/11/1828;19/08/1890
FAUX;Martin;Birmann;m;Bâle-Campagne;BL;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/12/1869;19/08/1890;Bâle (BS),Rünenberg (BL);26/11/1828;19/08/1890
FAUX;Martin;Birmann;m;Bâle-Campagne;BL;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/12/1869;19/08/1890;Bâle (BS),Rünenberg (BL);26/11/1828;19/08/1890
FAUX;Johann-Jakob;Biroll;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;04/12/1922;06/12/1931;Altstätten (SG);29/12/1854;24/09/1939
FAUX;Julius;Birrer;m;Lucerne;LU;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;29/11/1971;30/11/1975;Willisau Land (LU);31/01/1909;23/12/1991
FAUX;Prisca;Birrer-Heimo;f;Lucerne;LU;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Emmen;Lucerne;"Exekutive der Gemeinde (Gemeinderätin) Rothenburg: von August 2007 bis Mai 2014 Finzanzvorsteherin; Legislative des Kantons (Grossrätin): von Juni 1995 bis Mai 2005";31/05/2010;04/12/2011;Emmen (LU);04/02/1959;
FAUX;Prisca;Birrer-Heimo;f;Lucerne;LU;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Emmen;Lucerne;"Exekutive der Gemeinde (Gemeinderätin) Rothenburg: von August 2007 bis Mai 2014 Finzanzvorsteherin; Legislative des Kantons (Grossrätin): von Juni 1995 bis Mai 2005";05/12/2011;29/11/2015;Emmen (LU);04/02/1959;
VRAI;Prisca;Birrer-Heimo;f;Lucerne;LU;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Emmen;Lucerne;"Exekutive der Gemeinde (Gemeinderätin) Rothenburg: von August 2007 bis Mai 2014 Finzanzvorsteherin; Legislative des Kantons (Grossrätin): von Juni 1995 bis Mai 2005";30/11/2015;;Emmen (LU);04/02/1959;
FAUX;Hardi;Bischof;m;Zurich;ZH;Conseil national;Groupe des Démocrates suisses et de la Ligue des Tessinois;D;Démocrates Suisses;DS;;;;;25/11/1991;03/12/1995;Eggersriet (SG);30/07/1957;
FAUX;Pirmin;Bischof;m;Soleure;SO;Conseil national;Groupe PDC/PEV/PVL;CEg;Parti démocrate-chrétien suisse;PDC;marié(e);Soleure;Soleure;"Exekutive der Gemeinde (Gemeinderat) Solothurn: seit Mai 1997; Legislative des Kantons (Kantonsrat): von April 2005 bis November 2007";03/12/2007;04/12/2011;Eggersriet (SG),Grub (SG);24/02/1959;
FAUX;Pirmin;Bischof;m;Soleure;SO;Conseil national;Groupe PDC-PEV;CE;Parti démocrate-chrétien suisse;PDC;marié(e);Soleure;Soleure;"Exekutive der Gemeinde (Gemeinderat) Solothurn: seit Mai 1997; Legislative des Kantons (Kantonsrat): von April 2005 bis November 2007";05/12/2011;11/12/2011;Eggersriet (SG),Grub (SG);24/02/1959;
FAUX;Pirmin;Bischof;m;Soleure;SO;Conseil des Etats;Groupe PDC-PEV;CE;Parti démocrate-chrétien suisse;PDC;marié(e);Soleure;Soleure;"Exekutive der Gemeinde (Gemeinderat) Solothurn: seit Mai 1997; Legislative des Kantons (Kantonsrat): von April 2005 bis November 2007";12/12/2011;29/11/2015;Eggersriet (SG),Grub (SG);24/02/1959;
VRAI;Pirmin;Bischof;m;Soleure;SO;Conseil des Etats;Groupe PDC;C;Parti démocrate-chrétien suisse;PDC;marié(e);Soleure;Soleure;"Exekutive der Gemeinde (Gemeinderat) Solothurn: seit Mai 1997; Legislative des Kantons (Kantonsrat): von April 2005 bis November 2007";30/11/2015;;Eggersriet (SG),Grub (SG);24/02/1959;
FAUX;Ivo;Bischofberger;m;Appenzell Rh.-Int.;AI;Conseil des Etats;Groupe PDC/PEV/PVL;CEg;Parti démocrate-chrétien suisse;PDC;marié(e);Heiden;Appenzell Rh.-Ext.;"Judikative der Gemeinde: von 1986 bis 1992; Judikative des Kantons: von 1992 bis 2008; Präsident des Kantonsgerichts: von 1993 bis 2008";30/05/2011;04/12/2011;Oberegg (AI);24/02/1958;
FAUX;Ivo;Bischofberger;m;Appenzell Rh.-Int.;AI;Conseil des Etats;Groupe PDC-PEV;CE;Parti démocrate-chrétien suisse;PDC;marié(e);Heiden;Appenzell Rh.-Ext.;"Judikative der Gemeinde: von 1986 bis 1992; Judikative des Kantons: von 1992 bis 2008; Präsident des Kantonsgerichts: von 1993 bis 2008";05/12/2011;31/05/2015;Oberegg (AI);24/02/1958;
FAUX;Ivo;Bischofberger;m;Appenzell Rh.-Int.;AI;Conseil des Etats;Groupe PDC-PEV;CE;Parti démocrate-chrétien suisse;PDC;marié(e);Heiden;Appenzell Rh.-Ext.;"Judikative der Gemeinde: von 1986 bis 1992; Judikative des Kantons: von 1992 bis 2008; Präsident des Kantonsgerichts: von 1993 bis 2008";01/06/2015;29/11/2015;Oberegg (AI);24/02/1958;
VRAI;Ivo;Bischofberger;m;Appenzell Rh.-Int.;AI;Conseil des Etats;Groupe PDC;C;Parti démocrate-chrétien suisse;PDC;marié(e);Heiden;Appenzell Rh.-Ext.;"Judikative der Gemeinde: von 1986 bis 1992; Judikative des Kantons: von 1992 bis 2008; Präsident des Kantonsgerichts: von 1993 bis 2008";30/11/2015;;Oberegg (AI);24/02/1958;
FAUX;Ivo;Bischofberger;m;Appenzell Rh.-Int.;AI;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;marié(e);Heiden;Appenzell Rh.-Ext.;"Judikative der Gemeinde: von 1986 bis 1992; Judikative des Kantons: von 1992 bis 2008; Präsident des Kantonsgerichts: von 1993 bis 2008";04/06/2007;29/05/2011;Oberegg (AI);24/02/1958;
FAUX;Achilles;Bischoff;m;Bâle-Ville;BS;Conseil national;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;06/11/1848;01/07/1853;Bâle (BS);24/01/1795;29/04/1867
FAUX;Emil;Bischoff;m;Bâle-Ville;BS;Conseil national;;;Parti libéral suisse;PLS;;;;;04/12/1893;06/12/1896;Bâle (BS);25/06/1847;10/05/1921
FAUX;Hans;Bisig;m;Schwyz;SZ;Conseil des Etats;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Lachen;Schwyz;Kantonsrat von 1972 bis 1984, Präsident LUP (FDP) von 1984 bis 1991;25/11/1991;03/12/1995;Einsiedeln (SZ);27/04/1942;
FAUX;Hans;Bisig;m;Schwyz;SZ;Conseil des Etats;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Lachen;Schwyz;Kantonsrat von 1972 bis 1984, Präsident LUP (FDP) von 1984 bis 1991;04/12/1995;05/12/1999;Einsiedeln (SZ);27/04/1942;
FAUX;Joh. Walter;Bissegger;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;04/12/1905;30/04/1915;Zurich (ZH),Bussnang (TG);05/10/1853;30/04/1915
FAUX;B. Albert;Bitzius;m;Berne;BE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;02/06/1879;20/09/1882;Berne (BE);06/11/1835;20/09/1882
FAUX;Edmond;Blanc;m;Fribourg;FR;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;07/06/1948;02/12/1951;Villaz-Saint-Pierre (FR);11/08/1908;27/02/1975
FAUX;Louis;Blanchenay;m;Vaud;VD;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/11/1848;02/12/1860;Aubonne (VD),Morges (VD);02/05/1801;30/10/1881
FAUX;Hans;Blaser;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;04/12/1922;02/12/1928;Langnau im Emmental (BE);13/07/1878;11/03/1936
FAUX;Emmanuella;Blaser;f;Vaud;VD;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Genève 8;Genève;conseillère communale de 1981 à 1984, Conseillère municipale de 1985 à 1988, Syndic depuis 1989;04/12/1995;05/12/1999;Langnau im Emmental (BE);15/01/1945;
FAUX;Adolf;Blaser;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;04/12/1967;01/06/1970;Trubschachen (BE);31/05/1908;07/06/1978
FAUX;Josef;Bläsi;m;Soleure;SO;Conseil national;Gauche;LG;Libéral;Lib*;;;;;02/12/1872;01/10/1874;Aedermannsdorf (SO);13/12/1833;24/11/1903
FAUX;Ulrich;Blatter;m;Obwald;OW;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;30/11/1987;20/04/1995;Hofstetten b. Brienz (BE);29/12/1940;20/04/1995
FAUX;Fritz;Blatti;m;Berne;BE;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;02/12/1963;30/11/1975;Boltigen (BE);26/05/1910;13/02/1994
FAUX;Karl;Blattner;m;Argovie;AG;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;16/04/1849;01/11/1849;Küttigen (AG),Aarau (AG);22/12/1805;30/06/1883
FAUX;Salomon;Bleuler;m;Zurich;ZH;Conseil national;Tendance socialiste;t.S;Grutléens;Grut*;;;;;06/12/1869;01/01/1884;Winterthur (ZH),Zurich (ZH);07/01/1829;12/02/1886
FAUX;Christoph;Blocher;m;Zurich;ZH;Conseil fédéral;;;Union Démocratique du Centre;UDC;;Laufen am Rheinfall;Zurich;"Gemeinderat Meilen: von März 1974 bis März 1978; Kantonsrat: von April 1975 bis April 1980; Nationalrat: von November 1979 bis Dezember 2003; Bundesrat: von Dezember 2003 bis Dezember 2007, Vorsteher des Eidg. Justiz- und Polizeidepartementes";01/01/2004;31/12/2007;Schattenhalb (BE),Zurich (ZH),Meilen (ZH),Lü (GR);11/10/1940;
FAUX;Christoph;Blocher;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Laufen am Rheinfall;Zurich;"Gemeinderat Meilen: von März 1974 bis März 1978; Kantonsrat: von April 1975 bis April 1980; Nationalrat: von November 1979 bis Dezember 2003; Bundesrat: von Dezember 2003 bis Dezember 2007, Vorsteher des Eidg. Justiz- und Polizeidepartementes";05/12/2011;31/05/2014;Schattenhalb (BE),Zurich (ZH),Meilen (ZH),Lü (GR);11/10/1940;
FAUX;Christoph;Blocher;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Laufen am Rheinfall;Zurich;"Gemeinderat Meilen: von März 1974 bis März 1978; Kantonsrat: von April 1975 bis April 1980; Nationalrat: von November 1979 bis Dezember 2003; Bundesrat: von Dezember 2003 bis Dezember 2007, Vorsteher des Eidg. Justiz- und Polizeidepartementes";04/12/1995;30/11/2003;Schattenhalb (BE),Zurich (ZH),Meilen (ZH),Lü (GR);11/10/1940;
FAUX;Christoph;Blocher;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Laufen am Rheinfall;Zurich;"Gemeinderat Meilen: von März 1974 bis März 1978; Kantonsrat: von April 1975 bis April 1980; Nationalrat: von November 1979 bis Dezember 2003; Bundesrat: von Dezember 2003 bis Dezember 2007, Vorsteher des Eidg. Justiz- und Polizeidepartementes";26/11/1979;03/12/1995;Schattenhalb (BE),Zurich (ZH),Meilen (ZH),Lü (GR);11/10/1940;
FAUX;Christoph;Blocher;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Laufen am Rheinfall;Zurich;"Gemeinderat Meilen: von März 1974 bis März 1978; Kantonsrat: von April 1975 bis April 1980; Nationalrat: von November 1979 bis Dezember 2003; Bundesrat: von Dezember 2003 bis Dezember 2007, Vorsteher des Eidg. Justiz- und Polizeidepartementes";01/12/2003;10/12/2003;Schattenhalb (BE),Zurich (ZH),Meilen (ZH),Lü (GR);11/10/1940;
FAUX;Peter;Bloetzer;m;Valais;VS;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Brigue;Valais;Gemeinderat in Visp seit 1969, Gemeindepräsident in Visp seit 1977, Grossrat seit 1977;25/11/1991;05/12/1999;Ferden (VS),Wiler (Lötschen) (VS),Viège (VS);16/09/1933;11/10/2018
FAUX;Peter;Bloetzer;m;Valais;VS;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Brigue;Valais;Gemeinderat in Visp seit 1969, Gemeindepräsident in Visp seit 1977, Grossrat seit 1977;25/11/1991;05/12/1999;Ferden (VS),Wiler (Lötschen) (VS),Viège (VS);16/09/1933;11/10/2018
FAUX;Eduard Eugen;Blösch;m;Berne;BE;Conseil national;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;01/12/1851;07/02/1866;Berthoud (BE),Bienne (BE);01/02/1807;07/02/1866
FAUX;Eduard Eugen;Blösch;m;Berne;BE;Conseil national;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;01/12/1851;07/02/1866;Berthoud (BE),Bienne (BE);01/02/1807;07/02/1866
FAUX;Eduard Eugen;Blösch;m;Berne;BE;Conseil national;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;01/12/1851;07/02/1866;Berthoud (BE),Bienne (BE);01/02/1807;07/02/1866
FAUX;Eduard Eugen;Blösch;m;Berne;BE;Conseil des Etats;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;01/06/1850;30/11/1851;Berthoud (BE),Bienne (BE);01/02/1807;07/02/1866
FAUX;Andreas;Blum;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/12/1975;01/03/1979;Richenthal (LU);21/02/1938;
FAUX;Eduard;Blumer;m;Glaris;GL;Conseil des Etats;Non inscrit;-;Démocrates;Dém*;;;;;04/06/1877;01/03/1888;Schwanden (GL);10/02/1848;07/10/1925
FAUX;Othmar;Blumer;m;Zurich;ZH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;02/06/1890;25/04/1900;Embrach (ZH),Glaris (GL);10/08/1848;25/04/1900
FAUX;Othmar;Blumer;m;Zurich;ZH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;02/06/1890;25/04/1900;Embrach (ZH),Glaris (GL);10/08/1848;25/04/1900
FAUX;Othmar;Blumer;m;Zurich;ZH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;02/06/1890;25/04/1900;Embrach (ZH),Glaris (GL);10/08/1848;25/04/1900
FAUX;Eduard;Blumer;m;Glaris;GL;Conseil national;Non inscrit;-;Démocrates;Dém*;;;;;06/06/1899;07/10/1925;Schwanden (GL);10/02/1848;07/10/1925
FAUX;Eduard;Blumer;m;Glaris;GL;Conseil national;Non inscrit;-;Démocrates;Dém*;;;;;06/06/1899;07/10/1925;Schwanden (GL);10/02/1848;07/10/1925
FAUX;Eduard;Blumer;m;Glaris;GL;Conseil national;Non inscrit;-;Démocrates;Dém*;;;;;06/06/1899;07/10/1925;Schwanden (GL);10/02/1848;07/10/1925
FAUX;Johannes;Blumer;m;St-Gall;SG;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;05/12/1887;03/12/1893;Glaris (GL);27/02/1835;30/04/1928
FAUX;Leonhard;Blumer;m;Glaris;GL;Conseil des Etats;Gauche démocratique;DL;Démocrates;Dém*;;;;;05/06/1893;21/10/1905;Engi (GL);28/05/1844;21/10/1905
FAUX;Johann Jakob;Blumer;m;Glaris;GL;Conseil des Etats;Groupe libéral démocrate;LD;Libéral;Lib*;;;;;07/07/1873;01/10/1874;Schwanden (GL),Glaris (GL);29/08/1819;12/11/1875
FAUX;Johann Jakob;Blumer;m;Glaris;GL;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/11/1848;01/05/1872;Schwanden (GL),Glaris (GL);29/08/1819;12/11/1875
FAUX;Johann Jakob;Blumer;m;Glaris;GL;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/11/1848;01/05/1872;Schwanden (GL),Glaris (GL);29/08/1819;12/11/1875
FAUX;Johann Jakob;Blumer;m;Glaris;GL;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/11/1848;01/05/1872;Schwanden (GL),Glaris (GL);29/08/1819;12/11/1875
FAUX;Johann Jakob;Blumer;m;Glaris;GL;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/11/1848;01/05/1872;Schwanden (GL),Glaris (GL);29/08/1819;12/11/1875
FAUX;Elisabeth;Blunschy-Steiner;f;Schwyz;SZ;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;29/11/1971;29/11/1987;Ingenbohl (SZ),Niederrohrdorf (AG),Oberrohrdorf (AG);13/07/1922;01/05/2015
FAUX;Armand;Bochatay;m;Valais;VS;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;04/12/1967;25/11/1979;Vernayaz (VS);25/07/1915;07/11/1982
FAUX;Constant;Bodenheimer;m;Berne;BE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;07/12/1874;01/12/1878;Pleujouse (JU);03/05/1836;23/11/1893
FAUX;Hermann;Bodenmann;m;Valais;VS;Conseil des Etats;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;04/12/1967;30/11/1975;Lax (VS);26/07/1921;22/12/1994
FAUX;Marino;Bodenmann;m;Bâle-Ville;BS;Conseil national;Non inscrit;-;Parti suisse du Travail;PST;;;;;16/09/1953;06/12/1959;Martisberg (VS);18/09/1893;08/03/1964
FAUX;Peter;Bodenmann;m;Valais;VS;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;04/12/1995;05/06/1997;Lax (VS);30/03/1952;
FAUX;Marino;Bodenmann;m;Bâle-Ville;BS;Conseil national;Groupe communiste;Ko;Parti communiste;PC;;;;;13/03/1934;03/12/1939;Martisberg (VS);18/09/1893;08/03/1964
FAUX;Peter;Bodenmann;m;Valais;VS;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;30/11/1987;03/12/1995;Lax (VS);30/03/1952;
FAUX;Emile;Boéchat;m;Berne;BE;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;04/12/1899;25/03/1902;Miécourt (JU);11/06/1850;25/03/1902
FAUX;Ernst;Boerlin;m;Bâle-Campagne;BL;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;06/12/1943;01/12/1963;Diegten (BL);28/06/1905;10/03/1975
FAUX;Johann Georg;Boeschenstein;m;Schaffhouse;SH;Conseil national;Gauche;LG;Libéral;Lib*;;;;;06/11/1848;01/04/1850;Stein am Rhein (SH);03/11/1804;14/05/1885
FAUX;Amedeo;Boffa;m;Tessin;TI;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;29/09/1965;13/06/1966;Bosco Luganese (TI);03/08/1900;13/06/1966
FAUX;Albert;Böhi;m;Thurgovie;TG;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;04/04/1910;01/12/1935;Schönholzerswilen (TG);12/06/1862;28/12/1945
FAUX;Albert;Böhi;m;Thurgovie;TG;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;04/04/1910;01/12/1935;Schönholzerswilen (TG);12/06/1862;28/12/1945
FAUX;Albert;Böhi;m;Thurgovie;TG;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;04/04/1910;01/12/1935;Schönholzerswilen (TG);12/06/1862;28/12/1945
FAUX;Thomas;Böhni;m;Thurgovie;TG;Conseil national;Groupe vert'libéral;GL;Parti vert'libéral;pvl;;Stein am Rhein;Schaffhouse;;05/12/2011;29/11/2015;Stein am Rhein (SH);24/12/1964;
FAUX;Charles M. S.;Boiceau;m;Vaud;VD;Conseil national;Centre;MC;Libéral;Lib*;;;;;02/12/1878;01/04/1881;Apples (VD);14/07/1841;22/09/1907
FAUX;Charles M. S.;Boiceau;m;Vaud;VD;Conseil national;Centre;MC;Libéral;Lib*;;;;;04/12/1893;03/12/1899;Apples (VD);14/07/1841;22/09/1907
FAUX;Joseph-Auguste;Boinay;m;Berne;BE;Conseil national;;;Conservateurs;Cons*;;;;;07/12/1896;03/12/1899;Vendlincourt (JU);03/08/1850;07/03/1931
FAUX;Abraham;Boivin;m;Berne;BE;Conseil national;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;02/12/1878;04/12/1881;Moutier (BE);01/01/1815;12/05/1885
FAUX;Abraham;Boivin;m;Berne;BE;Conseil des Etats;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;01/12/1851;01/12/1855;Moutier (BE);01/01/1815;12/05/1885
FAUX;Luigi;Bolla;m;Tessin;TI;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;04/07/1870;01/07/1871;Castro (TI);24/12/1813;27/01/1877
FAUX;Cesare;Bolla;m;Tessin;TI;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1896;03/12/1899;Castro (TI);19/04/1848;05/02/1922
FAUX;Arnaldo Luigi;Bolla;m;Tessin;TI;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;02/12/1935;25/09/1942;Castro (TI);05/01/1885;25/09/1942
FAUX;Plinio;Bolla;m;Tessin;TI;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;04/12/1893;23/08/1896;Castro (TI);03/01/1859;23/08/1896
FAUX;Arnaldo Luigi;Bolla;m;Tessin;TI;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;17/01/1921;01/03/1923;Castro (TI);05/01/1885;25/09/1942
FAUX;Ferruccio;Bolla;m;Tessin;TI;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;07/12/1959;30/11/1975;Castro (TI);25/01/1911;05/04/1984
FAUX;Ferruccio;Bolla;m;Tessin;TI;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;07/12/1959;30/11/1975;Castro (TI);25/01/1911;05/04/1984
FAUX;Ferruccio;Bolla;m;Tessin;TI;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;07/12/1959;30/11/1975;Castro (TI);25/01/1911;05/04/1984
FAUX;Arnaldo Luigi;Bolla;m;Tessin;TI;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;19/04/1920;01/12/1920;Castro (TI);05/01/1885;25/09/1942
FAUX;Arnold;Bolle;m;Neuchâtel;NE;Conseil national;Groupe de politique sociale;SPOL;Parti progressiste national (NE);PPN;;;;;04/12/1922;06/12/1931;Les Verrières (NE);18/03/1882;02/09/1973
FAUX;Johann Heinrich;Boller;m;Zurich;ZH;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;02/12/1872;05/12/1875;Uster (ZH),Egg (ZH);26/08/1821;29/12/1877
FAUX;Beat Heinrich;Bolli;m;Schaffhouse;SH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;13/11/1906;01/09/1933;Schaffhouse (SH),Beringen (SH);21/05/1858;15/09/1938
FAUX;Beat Heinrich;Bolli;m;Schaffhouse;SH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;13/11/1906;01/09/1933;Schaffhouse (SH),Beringen (SH);21/05/1858;15/09/1938
FAUX;Beat Heinrich;Bolli;m;Schaffhouse;SH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;13/11/1906;01/09/1933;Schaffhouse (SH),Beringen (SH);21/05/1858;15/09/1938
FAUX;H. Rudolf;Bollier;m;Zurich;ZH;Conseil national;Gauche;LG;Libéral;Lib*;;;;;06/11/1848;01/04/1849;Horgen (ZH);17/05/1815;05/02/1855
FAUX;Alois;Bommer;m;Thurgovie;TG;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;04/06/1968;25/11/1979;Wängi (TG);03/03/1913;15/02/1993
FAUX;M.-Benjamin;Bonard;m;Vaud;VD;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;04/12/1854;06/12/1857;Croy (VD),Romainmôtier (VD),Le Lieu (VD);02/09/1803;03/04/1870
FAUX;F. Xavier;Bondallaz;m;Fribourg;FR;Conseil des Etats;;;Conservateurs;Cons*;;;;;03/12/1866;19/01/1870;Nuvilly (FR);01/01/1802;19/01/1870
FAUX;F. Xavier;Bondallaz;m;Fribourg;FR;Conseil national;;;Conservateurs;Cons*;;;;;04/12/1854;06/12/1863;Nuvilly (FR);01/01/1802;19/01/1870
FAUX;Adolf;Boner;m;Soleure;SO;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;04/12/1939;06/12/1959;Laupersdorf (SO);15/06/1901;22/11/1968
