4,Airport ID,Name,City,Country,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
GST,5960,Gustavus Airport,Gustavus,United States,PAGS,58.42530060000001,-135.7070007,35,-9.0,A,America/Anchorage,airport,OurAirports
SGY,5961,Skagway Airport,Skagway,United States,PAGY,59.46009826660156,-135.31599426269528,44,-9.0,A,America/Anchorage,airport,OurAirports
HCR,5962,Holy Cross Airport,Holy Cross,United States,PAHC,62.18830108642578,-159.77499389648438,70,-9.0,A,America/Anchorage,airport,OurAirports
HNS,5963,Haines Airport,Haines,United States,PAHN,59.24380111694336,-135.52400207519528,15,-9.0,A,America/Anchorage,airport,OurAirports
KLG,5964,Kalskag Airport,Kalskag,United States,PALG,61.53630065917969,-160.34100341796875,55,-9.0,A,America/Anchorage,airport,OurAirports
MCG,5965,McGrath Airport,Mcgrath,United States,PAMC,62.95289993,-155.60600280000003,341,-9.0,A,America/Anchorage,airport,OurAirports
MOU,5966,Mountain Village Airport,Mountain Village,United States,PAMO,62.09540176391602,-163.6820068359375,337,-9.0,A,America/Anchorage,airport,OurAirports
ANI,5967,Aniak Airport,Aniak,United States,PANI,61.58160018920898,-159.54299926757812,88,-9.0,A,America/Anchorage,airport,OurAirports
VAK,5968,Chevak Airport,Chevak,United States,PAVA,61.5409,-165.6005,75,-9.0,A,America/Anchorage,airport,OurAirports
WRG,5969,Wrangell Airport,Wrangell,United States,PAWG,56.48429871,-132.36999509999998,49,-9.0,A,America/Anchorage,airport,OurAirports
KUH,5994,Kushiro Airport,Kushiro,Japan,RJCK,43.0410003662,144.192993164,327,9.0,U,Asia/Tokyo,airport,OurAirports
HSG,5996,Saga Airport,Saga,Japan,RJFS,33.149700164799995,130.302001953,6,9.0,N,Asia/Tokyo,airport,OurAirports
NKM,5997,Nagoya Airport,Nagoya,Japan,RJNA,35.255001068115234,136.92399597167972,52,9.0,U,Asia/Tokyo,airport,OurAirports
IWJ,5998,Iwami Airport,Iwami,Japan,RJOW,34.676399231,131.789993286,184,9.0,U,Asia/Tokyo,airport,OurAirports
FKS,5999,Fukushima Airport,Fukushima,Japan,RJSF,37.22740173339844,140.43099975585938,1221,9.0,U,Asia/Tokyo,airport,OurAirports
ONJ,6000,Odate Noshiro Airport,Odate Noshiro,Japan,RJSR,40.1918983459,140.371002197,292,9.0,U,Asia/Tokyo,airport,OurAirports
SYO,6001,Shonai Airport,Shonai,Japan,RJSY,38.81219863889999,139.787002563,86,9.0,U,Asia/Tokyo,airport,OurAirports
KUV,6003,Kunsan Air Base,Kunsan,South Korea,RKJK,35.90380096435547,126.61599731445312,29,9.0,U,Asia/Seoul,airport,OurAirports
WJU,6005,Wonju Airport,Wonju,South Korea,RKNW,37.43809890749999,127.959999084,329,9.0,U,Asia/Seoul,airport,OurAirports
YNY,6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,RKNY,38.06129837036133,128.66900634765622,241,9.0,U,Asia/Seoul,airport,OurAirports
HIN,6007,Sacheon Air Base,Sacheon,South Korea,RKPS,35.0885009765625,128.07000732421878,25,9.0,U,Asia/Seoul,airport,OurAirports
CJJ,6008,Cheongju International Airport,Chongju,South Korea,RKTU,36.7165985107,127.499000549,191,9.0,U,Asia/Seoul,airport,OurAirports
CGM,6012,Camiguin Airport,Camiguin,Philippines,RPMH,9.253520011901855,124.70700073242188,53,8.0,N,Asia/Manila,airport,OurAirports
JOL,6013,Jolo Airport,Jolo,Philippines,RPMJ,6.0536699295043945,121.01100158691406,118,8.0,N,Asia/Manila,airport,OurAirports
SUG,6016,Surigao Airport,Sangley Point,Philippines,RPMS,9.755838325629998,125.480947495,20,8.0,N,Asia/Manila,airport,OurAirports
WNP,6018,Naga Airport,Naga,Philippines,RPUN,13.58489990234375,123.2699966430664,142,8.0,N,Asia/Manila,airport,OurAirports
BSO,6019,Basco Airport,Basco,Philippines,RPUO,20.4512996674,121.980003357,291,8.0,N,,airport,OurAirports
TUG,6021,Tuguegarao Airport,Tuguegarao,Philippines,RPUT,17.6433676823,121.73315048200001,70,8.0,N,Asia/Manila,airport,OurAirports
VRC,6022,Virac Airport,Virac,Philippines,RPUV,13.57639980316162,124.20600128173828,121,8.0,N,Asia/Manila,airport,OurAirports
CYP,6023,Calbayog Airport,Calbayog City,Philippines,RPVC,12.072699546813965,124.54499816894531,12,8.0,N,Asia/Manila,airport,OurAirports
CRM,6024,Catarman National Airport,Catarman,Philippines,RPVF,12.502400398254395,124.63600158691406,6,8.0,N,Asia/Manila,airport,OurAirports
MBT,6025,Moises R. Espinosa Airport,Masbate,Philippines,RPVJ,12.3694000244,123.62899780299999,26,8.0,N,Asia/Manila,airport,OurAirports
RXS,6026,Roxas Airport,Roxas City,Philippines,RPVR,11.597700119018555,122.7519989013672,10,8.0,N,Asia/Manila,airport,OurAirports
JDO,6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,SBJU,-7.21895980835,-39.270099639899996,1392,-3.0,S,America/Fortaleza,airport,OurAirports
LEC,6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,SBLE,-12.4822998047,-41.2770004272,1676,-3.0,S,America/Fortaleza,airport,OurAirports
MEA,6037,Macaé Airport,Macaé,Brazil,SBME,-22.343000412,-41.7659988403,8,-3.0,S,America/Sao_Paulo,airport,OurAirports
MII,6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,SBML,-22.1968994141,-49.926399231000005,2122,-3.0,S,America/Sao_Paulo,airport,OurAirports
VDC,6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,SBQV,-14.8627996445,-40.8630981445,3002,-3.0,S,America/Fortaleza,airport,OurAirports
RIA,6040,Santa Maria Airport,Santa Maria,Brazil,SBSM,-29.71139907836914,-53.68820190429688,287,-3.0,S,America/Sao_Paulo,airport,OurAirports
SCY,6045,San Cristóbal Airport,San Cristóbal,Ecuador,SEST,-0.9102060198783876,-89.61740112304688,62,-6.0,U,Pacific/Galapagos,airport,OurAirports
LOH,6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,SETM,-3.995889902114868,-79.37190246582031,4056,-5.0,U,America/Guayaquil,airport,OurAirports
ESM,6047,General Rivadeneira Airport,Esmeraldas,Ecuador,SETN,0.9785190224647522,-79.62660217285156,32,-5.0,U,America/Guayaquil,airport,OurAirports
LQM,6051,Caucaya Airport,Puerto Leguízamo,Colombia,SKLG,-0.182278,-74.7708,573,-5.0,U,America/Bogota,airport,OurAirports
LPD,6052,La Pedrera Airport,La Pedrera,Colombia,SKLP,-1.32861,-69.5797,590,-5.0,U,America/Bogota,airport,OurAirports
NQU,6053,Reyes Murillo Airport,Nuquí,Colombia,SKNQ,5.6964,-77.2806,12,-5.0,U,America/Bogota,airport,OurAirports
PDA,6054,Obando Airport,Puerto Inírida,Colombia,SKPD,3.85353,-67.9062,460,-5.0,U,America/Bogota,airport,OurAirports
EYP,6055,El Yopal Airport,Yopal,Colombia,SKYP,5.31911,-72.384,1028,-5.0,U,America/Bogota,airport,OurAirports
GYA,6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,SLGY,-10.820599556,-65.34559631350001,557,-4.0,U,America/La_Paz,airport,OurAirports
RIB,6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,SLRI,-11.0,-66.0,462,-4.0,U,America/La_Paz,airport,OurAirports
CJA,6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,SPJR,-7.1391801834106445,-78.4894027709961,8781,-5.0,U,America/Lima,airport,OurAirports
HUU,6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,SPNC,-9.878809928894043,-76.20480346679688,6070,-5.0,U,America/Lima,airport,OurAirports
SRA,6069,Santa Rosa Airport,Santa Rosa,Brazil,SSZR,-27.906700134277344,-54.52040100097656,984,-3.0,S,America/Sao_Paulo,airport,OurAirports
VIG,6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,SVVG,8.624138832092285,-71.67266845703125,250,-4.0,U,America/Caracas,airport,OurAirports
JPR,6073,Ji-Paraná Airport,Ji-Paraná,Brazil,SWJI,-10.870800018299999,-61.8465003967,598,-4.0,S,America/Boa_Vista,airport,OurAirports
NEV,6079,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,TKPN,17.205699920654293,-62.58990097045898,14,-4.0,U,America/St_Kitts,airport,OurAirports
VIJ,6080,Virgin Gorda Airport,Spanish Town,British Virgin Islands,TUPW,18.446399688720703,-64.42749786376953,9,-4.0,U,America/Tortola,airport,OurAirports
KOV,6083,Kokshetau Airport,Kokshetau,Kazakhstan,UACK,53.3291015625,69.59459686279297,900,6.0,U,Asia/Qyzylorda,airport,OurAirports
PPK,6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,UACP,54.77470016479492,69.18389892578125,453,6.0,U,Asia/Qyzylorda,airport,OurAirports
DZN,6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,UAKD,47.708302,67.733299,1250,6.0,U,Asia/Qyzylorda,airport,OurAirports
UKK,6086,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UASK,50.036598205566406,82.49420166015625,939,6.0,U,Asia/Qyzylorda,airport,OurAirports
KSN,6088,Kostanay West Airport,Kostanay,Kazakhstan,UAUU,53.20690155029297,63.55030059814453,595,6.0,U,Asia/Qyzylorda,airport,OurAirports
KVD,6089,Ganja Airport,Ganja,Azerbaijan,UBBG,40.737701416015625,46.31760025024414,1083,4.0,E,Asia/Baku,airport,OurAirports
NAJ,6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,UBBN,39.18880081176758,45.45840072631836,2863,4.0,E,Asia/Baku,airport,OurAirports
PYJ,6092,Polyarny Airport,Yakutia,Russia,UERP,66.4003982544,112.029998779,1660,9.0,N,Asia/Yakutsk,airport,OurAirports
CKH,6093,Chokurdakh Airport,Chokurdah,Russia,UESO,70.62310028076172,147.90199279785156,151,11.0,N,Asia/Srednekolymsk,airport,OurAirports
CYX,6094,Cherskiy Airport,Cherskiy,Russia,UESS,68.7406005859375,161.33799743652344,20,11.0,N,Asia/Srednekolymsk,airport,OurAirports
IKS,6095,Tiksi Airport,Tiksi,Russia,UEST,71.69770050048801,128.90299987793,26,9.0,N,Asia/Yakutsk,airport,OurAirports
DYR,6098,Ugolny Airport,Anadyr,Russia,UHMA,64.73490142822266,177.74099731445312,194,12.0,N,Asia/Anadyr,airport,OurAirports
OZH,6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,UKDE,47.86700057983398,35.31570053100586,373,2.0,E,Europe/Kiev,airport,OurAirports
HRK,6105,Kharkiv International Airport,Kharkov,Ukraine,UKHH,49.92480087280274,36.290000915527344,508,2.0,E,Europe/Kiev,airport,OurAirports
IFO,6106,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,UKLI,48.88420104980469,24.68610000610352,919,2.0,E,Europe/Kiev,airport,OurAirports
UDJ,6109,Uzhhorod International Airport,Uzhgorod,Ukraine,UKLU,48.6343002319336,22.263399124145508,383,2.0,E,Europe/Kiev,airport,OurAirports
CSH,6110,Solovki Airport,Solovetsky Islands,Russia,ULAS,65.0299987793,35.7333335876,60,3.0,N,Europe/Moscow,airport,OurAirports
CEE,6111,Cherepovets Airport,Cherepovets,Russia,ULBC,59.273601532,38.015800476100004,377,3.0,N,Europe/Moscow,airport,OurAirports
PES,6114,Petrozavodsk Airport,Petrozavodsk,Russia,ULPB,61.88520050048828,34.15470123291016,151,3.0,N,Europe/Moscow,airport,OurAirports
KYZ,6118,Kyzyl Airport,Kyzyl,Russia,UNKY,51.66939926147461,94.40059661865234,2123,7.0,N,Asia/Krasnoyarsk,airport,OurAirports
NOZ,6119,Spichenkovo Airport,Novokuznetsk,Russia,UNWW,53.8114013671875,86.877197265625,1024,7.0,N,Asia/Krasnoyarsk,airport,OurAirports
IAA,6121,Igarka Airport,Igarka,Russia,UOII,67.43720245361328,86.62190246582031,82,7.0,N,Asia/Krasnoyarsk,airport,OurAirports
GRV,6122,Khankala Air Base,Grozny,Russia,URMG,43.298099517822266,45.78409957885742,548,3.0,N,Europe/Moscow,airport,OurAirports
OGZ,6124,Beslan Airport,Beslan,Russia,URMO,43.2051010132,44.606601715100005,1673,3.0,N,Europe/Moscow,airport,OurAirports
ESL,6125,Elista Airport,Elista,Russia,URWI,46.3739013671875,44.33089828491211,501,3.0,N,Europe/Moscow,airport,OurAirports
GLH,6130,Mid Delta Regional Airport,Greenville,United States,KGLH,33.482898712158196,-90.98560333251952,131,-6.0,A,America/Chicago,airport,OurAirports
PSC,6133,Tri Cities Airport,Pasco,United States,KPSC,46.26470184326172,-119.11900329589844,410,-8.0,A,America/Los_Angeles,airport,OurAirports
KQA,6134,Akutan Seaplane Base,Akutan,United States,KQA,54.1337704415,-165.77889561700002,0,-9.0,A,America/Anchorage,airport,OurAirports
LPS,6136,Lopez Island Airport,Lopez,United States,S31,48.4838981628418,-122.93800354003906,209,-8.0,A,America/Los_Angeles,airport,OurAirports
SLY,6137,Salekhard Airport,Salekhard,Russia,USDD,66.59079742431639,66.61100006103516,218,5.0,N,Asia/Yekaterinburg,airport,OurAirports
HMA,6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,USHH,61.02849960327149,69.08609771728516,76,5.0,N,Asia/Yekaterinburg,airport,OurAirports
NYA,6139,Nyagan Airport,Nyagan,Russia,USHN,62.11000061035156,65.61499786376953,361,5.0,N,Asia/Yekaterinburg,airport,OurAirports
OVS,6140,Sovetskiy Airport,Sovetskiy,Russia,USHS,61.326622009277344,63.60191345214844,351,5.0,N,Asia/Yekaterinburg,airport,OurAirports
IJK,6141,Izhevsk Airport,Izhevsk,Russia,USII,56.82809829711914,53.45750045776367,531,4.0,N,Europe/Samara,airport,OurAirports
KVX,6142,Pobedilovo Airport,Kirov,Russia,USKK,58.50329971313501,49.348300933838,479,3.0,N,Europe/Moscow,airport,OurAirports
NYM,6143,Nadym Airport,Nadym,Russia,USMM,65.48090362548828,72.69889831542969,49,5.0,N,Asia/Yekaterinburg,airport,OurAirports
KRO,6146,Kurgan Airport,Kurgan,Russia,USUU,55.47529983520508,65.41560363769531,240,5.0,N,Asia/Yekaterinburg,airport,OurAirports
LBD,6147,Khudzhand Airport,Khudzhand,Tajikistan,UTDL,40.21540069580078,69.6947021484375,1450,5.0,U,Asia/Dushanbe,airport,OurAirports
AZN,6148,Andizhan Airport,Andizhan,Uzbekistan,UTKA,40.7276992798,72.2939987183,1515,5.0,U,Asia/Samarkand,airport,OurAirports
FEG,6149,Fergana International Airport,Fergana,Uzbekistan,UTKF,40.3587989807,71.7450027466,1980,5.0,U,Asia/Samarkand,airport,OurAirports
NMA,6150,Namangan Airport,Namangan,Uzbekistan,UTKN,40.9846000671,71.5567016602,1555,5.0,U,Asia/Samarkand,airport,OurAirports
NCU,6151,Nukus Airport,Nukus,Uzbekistan,UTNN,42.48839950561523,59.62329864501953,246,5.0,U,Asia/Samarkand,airport,OurAirports
UGC,6152,Urgench Airport,Urgench,Uzbekistan,UTNU,41.58430099487305,60.6417007446289,320,5.0,U,Asia/Samarkand,airport,OurAirports
KSQ,6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,UTSL,38.833599090599996,65.9215011597,1365,5.0,U,Asia/Samarkand,airport,OurAirports
TMJ,6154,Termez Airport,Termez,Uzbekistan,UTST,37.28670120239258,67.30999755859375,1027,5.0,U,Asia/Samarkand,airport,OurAirports
EGO,6156,Belgorod International Airport,Belgorod,Russia,UUOB,50.643798828125,36.5900993347168,735,3.0,N,Europe/Moscow,airport,OurAirports
URS,6157,Kursk East Airport,Kursk,Russia,UUOK,51.7505989074707,36.29560089111328,686,3.0,N,Europe/Moscow,airport,OurAirports
VKT,6159,Vorkuta Airport,Vorkuta,Russia,UUYW,67.48860168457031,63.99309921264648,604,3.0,N,Europe/Moscow,airport,OurAirports
